Title,Tag,Image URL,Article URL,Author,Date,Content
kumpulan twibbon hari kartini 2025 dan langkah memasang foto,tren,https://asset.kompas.com/crops/z7Tko3hQZzzWq0P7y5VYZgvbWdM=/0x80:443x375/230x152/data/photo/2025/04/18/6801e49e7549c.png,https://www.kompas.com/tren/read/2025/04/18/210000865/kumpulan-twibbon-hari-kartini-2025-dan-langkah-memasang-foto,"Rheandita Vella Aresta, Resa Eka Ayu Sartika",2025-04-18 21:00:00,"hari kartinidiperingati setiap tanggal 21 april tahunnya. pada tahun ini, peringatan hari kartini jatuh pada senin 2142025. hari kartini dirayakan untuk mengenang dan menghormati perjuangan raden ajeng kartini yang telah memperjuangkan kesetaraan peran lakilaki dan perempuan. perayaan hari kartini umumnya dilaksanakan dengan berdandan dan mengenakan kebaya di sekolahsekolah ataupun kantor. selain itu, hari kartini juga dapat dirayakan dengan mengunggahtwibbonhari kartini di media sosial pribadi. lantas, bagaimana cara membuattwibbonhari kartini 2025 baca jugakumpulan 34 katakata inspiratif ra kartini untuk merayakan hari kartini pada 21 april 2025 nanti, masyarakat dapat mulai membuattwibbonbertema hari kartini lalu mengunggahnya di media sosial. twibbonhari kartini tidak perlu dibuat dari mendesain sejak awal, sebab banyaktwibbonhari kartini yang sudah tersedia dan dapat dipilih. berikut tautan untuk mengunduhtwibbonbertema hari kartini 2025 baca jugakumpulan twibbon dan ucapan hari kartini 21 april 2024 setelah memilihtemplatetwibbon hari kartini 2025 yang diinginkan, berikut cara mudah memasang foto untuk diunggah pada tanggal 21 april. dilansir darikompas.com, peringatan hari kartini berawal dari adanya keputusan presiden republik indonesia ri no 108 tahun 1964 pada 2 mei 1964. berdasarkan kepres tersebut, raden ajeng kartini djojo adhiningrat ditetapkan sebagai pahlawan kemerdekaan nasional. hari kartini diperingati pada tanggal 21 april sesuai dengan hari lahir pahlawan emansipasi perempuan tersebut. raden ajeng kartini memperjuangkan perluasan peran perempuan dalam kehidupan seharihari. sebab, pada masa kolonial, perempuan terikat pada normanorma budaya jawa yang memberikan perempuan peran sebagai istri dan ibu saja. baca jugaapakah hari kartini 21 april 2024 tanggal merah pada saat itu, perempuan dianggap tidak setara dengan lakilaki dan tidak mampu menjalani peran lakilaki. pengamat sejarah edy tegoeh joelijanto menejlaskan bahwa ra kartini ingin menunjukkan bahwa perempuan tidak hanya konco wingking. artinya, perempuan bisa berperan lebih dalam kehidupan berbangsa dan bernegara, terutama dalam bidang pendidikan. perempuan juga bisa menentukan pilihan hidup, tak harus atas paksaan orang tua dan perempuan juga bisa sekolah setinggitingginya, ujar edy dikutip darikompas.com2142021."
"jemaah haji wajib punya bpjs, bagaimana jika tidak aktif",tren,https://asset.kompas.com/crops/8G9zS6cDQQ3FGBicEZJ-dcNzVyo=/0x0:1913x1275/230x152/data/photo/2025/02/05/67a36a4f50a4c.jpg,https://www.kompas.com/tren/read/2025/04/18/203000865/jemaah-haji-wajib-punya-bpjs-bagaimana-jika-tidak-aktif,Intan Maharani,2025-04-18 20:30:00,"sejak awal tahun, kementerian agama kemenag ri telah mengimbaujemaah hajiuntuk mengaktifkan badan penyelenggara jaminan sosial kesehatan bpjs kesehatan. seiring musim haji yang kian dekat, pihakbpjskesehatan kembali mengingatkan agar para calon jemaah haji memastikan bahwa status mereka aktif kembali. baca jugarincian kuota jemaah haji reguler 2025, paling banyak jabar berdasarkan kerja dengan kemenag yang tertuang dalam mou nomor 26mou122420 tahun 2024, bpjs kesehatan wajib memberikan jaminan kesehatan bagi jemaah haji, petugas haji, dan keluarga mereka. jaminan ini mencakup dari sebelum keberangkatan, pelaksanaan ibadah haji, hingga kepulangan mereka. untuk itu, jemaah haji baik reguler maupun khusus wajib menjadi peserta bpjs kesehatan. berdasarkan kebijakan ini, seluruh jemaah haji reguler danjemaah hajikhusus diwajibkan memiliki kepersertaan bpjs kesehatan saat mendaftar ibadah haji, tulis keterangan dalam unggahan akun instagrambpjskesehatanripada kamis 1742025. hal ini bahkan telah diatur dalam keputusan menteri agama ri nomor 74 tahun 2025 dan keputusan menteri agama nomor 142 tahun 2025. melalui akun instagram resmi bpjs, calon jemaah haji dipastikan bisa menikmati pelayanan kesehatan tanpa biaya kesehatan apabila sesuai prosedur. baca jugahari ini dalam sejarah 182 jemaah haji indonesia meninggal usai pesawat jatuh di sri lanka apabila jemaah haji telah terdaftar dan aktif sebagai peserta pbjs kesehatan, mereka tinggal melanjutkan proses administrasi. namun karena berbagai hal, beberapa jemaah haji tidak punya bpjs kesehatan atau menjadi peserta yang non aktif. dalam infografis yang mereka bagikan, bpjs kesehatan menjelaskan mekanisme sebagai berikut untuk mendaftar bpjs kesehatan, jemaah haji bisa melakukannya melalui sedangkan kanal untuk melakukan aktivasi kepersertaan bpjs kesehatan yaitu baca jugacara cek estimasi keberangkatan jemaah haji via online selain itu, bagi peserta yang menunggak bisa melunasi biaya tertunggak melalui aplikasi mobile jkn. namun jika belum bisa melunasi dalam sekali waktu, jemaah haji bisa mencicil tunggakan iuran melalui fitur new rehab 2.0 di aplikasi mobile jkn. untuk melunasi tunggakan, bpjs bekerja sama dengan bni, bri, btn, bank mandiri, bca, sejumlah bank swasta hingga bankbank daerah."
"malaysia targetkan 7 juta wisatawan dari china pada 2026, apa strateginya",tren,https://asset.kompas.com/crops/YOe6YDUx2RP1TdacARXH8vGPj94=/40x0:645x403/230x152/data/photo/2025/04/18/6801f9e643c89.png,https://www.kompas.com/tren/read/2025/04/18/200000365/malaysia-targetkan-7-juta-wisatawan-dari-china-pada-2026-apa-strateginya-,"Rheandita Vella Aresta, Resa Eka Ayu Sartika",2025-04-18 20:00:00,"malaysiaberencana menarik 7 jutawisatawandarichinasetiap tahun, dimulai pada2026. direktur pariwisata malaysia shanghai, aaron gan chai heng mengatakan bahwa rencana ini dibuat untuk memenuhi target keseluruhan wisatawan global, yakni 35,6 juta pengunjung internasional. untuk mencapai target ini, pemerintah malaysia memanfaatkan kebijakan yang sudah berlaku dan juga menerapkan beberapa strategi baru. lantas, strategi apa saja yang hendak dilakukan malaysia baca jugadaftar negara paling bahagia 2025, malaysia unggul atas indonesia dilansir darivn express, rabu 1622025, gan mengatakan bahwa malaysia merencanakan beberapa langkah strategis sebagai berikut. pertama, malaysia berencana meningkatkan penerbangan langsung yang menghubungkan berbagai kota di china. kedua, negara tersebut juga akan meningkatkan kampanye pemasaran di china untuk mempromosikan daya tarik malaysia. selain itu, mereka juga akan berkolaborasi dengan agen perjalanan wisataonlinedari china untuk menawarkan paket perjalanan eksklusif. gan menjelaskan bahwa paket wisata yang lebih khusus sedang dipersiapkan, seperti belanja mewah, tur warisan budaya, dan destinasi ramah lingkungan. layanan berbahasa mandarin dan alipay serta wechat pay juga akan tersedia secara lebih luas. presiden asosiasi pariwisata inbound malaysia, mint leong menambahkan bahwa kebijakanbebas visapermanen antara malaysia dan china juga memberikan dampak yang signifikan. menteri pariwisata, seni, dan kebudayaan malaysia, datuk seri tiong king sing berharap bahwa kunjungan kenegaraan presiden china tempo hari dapat memperluas hubungan kerja sama bilateral bidang pariwisata antarkedua negara tersebut. diketahui bahwa xi jinping melakukan kunjungan kenegaraan ke malaysia pada 1517 april 2025. baca jugamalaysia tarik peredaran permen jelly bentuk bola mata yang sebabkan anak meninggal dunia kebijakan bebas visa untuk wisatawan china di malaysia sudah berlaku sejak desember 2023. kebijakan tersebut memberikan keuntungan besar bagi pasar pariwisata malaysia dengan meningkatnya gelombang wisatawan dari china."
pengadilan as nyatakan google monopoli iklan digital secara ilegal,tren,https://asset.kompas.com/crops/vzaAqLacPG6c_7lwMWfZRhAq14c=/0x0:1200x800/230x152/data/photo/2025/04/08/67f4cfb098839.jpg,https://www.kompas.com/tren/read/2025/04/18/193000065/-pengadilan-as-nyatakan-google-monopoli-iklan-digital-secara-ilegal,"Rheandita Vella Aresta, Resa Eka Ayu Sartika",2025-04-18 19:30:00,"seorang hakim federal dias, leonie brinkema memutuskan bahwagooglemelakukan monopoli sistem periklanan digital secara ilegal. gugatan tersebut diberikan oleh departemen kehakiman as bersama dengan 17 negara bagian as. alasannya, google dianggap mendominasi teknologi sehingga dapat mengatur iklan mana yang akan dipasang dan berapa biayanya melalui divisi bisnisnya, google network. dilansir darireuters, jumat 1842025, dominasi ini memungkinkan raksasa teknologi tersebut menghindari persaingan secara ilegal yang merugikan penerbit web, seperti media berita. sebelumnya, google juga pernah dinyatakan memonopoli pasar mesin pencarionline. lantas, bagaimana tanggapan pihak google atas putusan ini baca jugagoogle tetap menggaji karyawan meski tidak bekerja setahun, apa alasannya dilansir daribbc news, kamis 1742025, pihak google menyatakan akan mengajukan banding terhadap keputusan tersebut. kepala urusan regulasi perusahaan, leeann mulholland berargumen bahwa penerbit memiliki banyak pilihan dan memilih google karena memang memiliki teknologi iklan yang sederhana, terjangkau dan efektif. kami memenangkan separuh kasus ini dan kami akan mengajukan banding untuk separuh lainnya, ujar mulholland. dia mengatakannya sebab terdapat satu dakwaan yang dibatalkan, sementara dua dakwaan lainnya tetap diberikan. pengadilan memutuskan bahwa alat pengiklanan dan akuisisi kami, seperti doubleclick, tidak merugikan persaingan, tambahnya. baca jugamobil bmw terjun dari tol kriangresik, bisakah pengemudi menggugat google maps profesor fakultas hukum universitas georgia, laura phillipssawyer mengatakan bahwa putusan tersebut merupakan kemenangan signifikan bagi penegak antimonopoli as. hal ini menandakan bahwa tidak hanya lembaga yang bersedia untuk menuntut tetapi juga hakim bersedia untuk menegakkan hukum terhadap perusahaan teknologi besar, kata laura. dia menerangkan bahwa putusan itu menjadi preseden hukum yang penting dan berkemungkinan memengaruhi pengambilan keputusan di perusahaanperusahaan amerika. kepala digital content next, jason kint juga mengatakan bahwa google sudah berulangkali menggunakan kekuatan pasar untuk keuntungan produknya sendiri."
4 kasus pelecehan seksual oleh dokter selama sepekan,tren,https://asset.kompas.com/crops/HATOu18LQ7pb2PTmf95N-h0_Ky8=/1x0:2000x1333/230x152/data/photo/2025/04/09/67f6678787260.jpg,https://www.kompas.com/tren/read/2025/04/18/191500165/4-kasus-pelecehan-seksual-oleh-dokter-selama-sepekan,Intan Maharani,2025-04-18 19:15:00,"kasuspelecehan seksualyang dilakukandoktersatu per satu mencuat ke permukaan dan menjadi sorotan masyarakat. setidaknya terdapat empat kasuspelecehan seksual dokteryang terungkap selama sepekan terakhir. baca jugadugaan pelecehan seksual oleh dokter di garut, ini tanggapan kemenkes ketika masyarakat masih fokus pada kasus pelecehan seksual yang dilakukan dokter di bandung, garut dan malang, kini muncul laporan pelecehan baru. seorang dokter program pendidikandokterspesialis ppds universitas indonesia ui telah dilaporkan ke polres metro jakarta atas dugaan pelecehan seksual oleh korbannya yang berstatus sebagai mahasiswi. kabar ini turut menambah daftar kasus pelecehan seksual yang dilakukan oknum dokter dalam sepekan belakangan ini. padahal, kasuskasus sebelumnya baru terungkap dan masih bergulir di ranah hukum. berikut rincian kasus pelecehan seksual oleh oknum dokter yang terungkap dalam waktu berdekatan. pada pekan lalu, media sosial x diramaikan dengan kabar pemerkosaan yang dilakukan dokter anestesi ppds universitas padjajaran unpad di rumah sakit hasan sadikin rshs bandung, jawa barat. tak lama kemudian, nama priguna anugerah pratama mencuat sebagai tersangka usai memerkosa keluarga pasien pada 23 maret 2025. sebelum melakukan kejahatan tersebut, priguna meminta korban melakukancrossmatchuntuk mencocokkan jenis golongan darah kepada orang lain. seiring penyelidikan, diketahui bahwa korban pemerkosaan priguna menjadi dua orang dengan modus serupa. baca jugarentetan kasus pelecehan seksual dokter sepanjang april 2025, keluarga pasien ikut jadi korban dalam perkembangan kasus ini, priguna telah menerima sanksi dengan dikeluarkan dari ppds unpad. selain itu, konsil kesehatan indonesia kki juga telah mencabut surat tanda registrasi str priguna usai ditetapkan sebagai tersangka. tentu kami harus bergerak cepat, kami sudah mencabut str dari yang bersangkutan, kata ketua kki arianti anaya dalam konferensi pers pada kamis 1742025, dikutip darikompas.com. tanpa str, kki berkoordinasi dengan dinas kesehatan jawa barat memastikan bahwa surat izin praktek sip priguna juga telah gugur. dengan demikian, priguna tidak bisa lagi praktik sebagai dokter."
"kisah kapal pesiar aurora, direstorasi 15 tahun dan habiskan rp 16 m, tapi kemudian dihancurkan",tren,https://asset.kompas.com/crops/cz-4gSLdUmmlFtbPDV6iugvFuYo=/0x0:876x584/230x152/data/photo/2025/04/18/68022c0de52b3.png,https://www.kompas.com/tren/read/2025/04/18/190000265/kisah-kapal-pesiar-aurora-direstorasi-15-tahun-dan-habiskan-rp-16-m-tapi,"Alinda Hardiantoro, Irawan Sapto Adhi",2025-04-18 19:00:00,"kapal pesiarbersejarah,aurora, yang telah direstorasi selama 15 tahun dan menghabiskan dana 1 juta dollar amerika serikat atau sekitar rp 16 miliar dihancurkan di kota stockton, california, amerika serikat pada april 2025. pemiliknya, chris willson mengaku sangat terpukul mendengar kejadian itu. itu mungkin salah satu hal paling menyedihkan yang pernah saya saksikan dalam hidup ini, kata dia, dikutip daricnn. sulit untuk melihat kerja keras selama 15 tahun berakhir siasia, tambahnya. kapal sepanjang 89 meter itu ditarik dari kota stockton di california ke semenanjung terdekat pulau mare pada akhir 2024 dan kini telah dihancurkan seluruhnya. hal itu mengakhiri perjalanan panjang kapal aurora yang awalnya bernama wappen von hamburg. kapal yang menjadi inspirasi the love boat itu merupakan bikinan jerman setelah perang ii. kapal aurora terbilang sebagaikapal pesiarmewah yang memiliki 85 kabin, kolam renang, dan ruang teater. lantas, mengapa kapal aurora dihancurkan baca jugamisteri penyebab tenggelamnya kapal feri sewol yang tewaskan 304 orang terungkap setelah 10 tahun kapal aurora dibeli oleh willson secaraonlinedi situs website craigslist pada 2008. setelah menyelidiki sejarahnya, willson mengetahui bahwa kapal tersebut pernah muncul sebagai markas besar organisasi kriminal spectre dalam film james bond tahun 1963, from russia with love. willson kemudian merestorasi kapal tersebut selama 15 tahun dan menghabiskan uang sebanyak rp 16 m. dia juga mengganti nama kapal tersebut menjadi aurora, nama yang diperolehnya saat menginap di kapal tersebut untuk kali pertama. willson kemudian mengatur supaya kapal aurora dipindahkan ke sungai di california, rio vista. selama setahun, kapal itu berlabuh di sana sebelum akhirnya ditawari untuk berlabuh di dermaga 38 san francisco. sekitar 2012, willson kemudian memutuskan agar kapal tersebut dipindahkan kembali ke delta california, muara terbesar di california. dia beralasan, pemindahan itu dilakukan karena dirinya menginginkan lokasi terbaik dengan air tawar dan dangkal."
kombinasi siklon errol dan bibit 97s pengaruhi cuaca sejumlah wilayah indonesia,tren,https://asset.kompas.com/crops/l8AdoF3oQicbo1B8wzSJ8axCOO8=/0x0:715x477/230x152/data/photo/2025/04/16/67ff41cb838ec.jpeg,https://www.kompas.com/tren/read/2025/04/18/183000365/kombinasi-siklon-errol-dan-bibit-97s-pengaruhi-cuaca-sejumlah-wilayah,Intan Maharani,2025-04-18 18:30:00,"siklon tropis errolbelakangan menjadi perbincangan karena disebutsebut sebagai yang terkuat pada 2025. namun rupanya, badan meteorologi, klimatologi, dan geofisika bmkg memperkirakan bukan hanya siklon errol yang memengaruhi cuaca di indonesia melainkan juga dengan terbentuknya bibit siklon tropis 97s. baca jugaramai soal siklon tropis errol jadi fenomena terkuat pada 2025, ini jawaban bmkg berdasarkan laman resmi bmkg, kombinasi antara siklon errol dan siklon 97s akan meningkatkan potensi hujan terutama di wilayah indonesia timur. beberapa tempat berpotensi akan mengalamihujan lebatkarena keberadaan dua siklon di perairan indonesia ini. pantauan bmkg menunjukkan bahwa siklon errol telah terbentuk di samudra hindia. tepatnya, pusaran angin ini terbentuk di bagian selatan pulau sumba, nusa tenggara timur ntt sejak rabu 1642025. siklon tropis errol bergerak ke arah tenggara dengan kecepatan angin mencapai angka maksimum di 100 knot. selain itu, tekanan udara yang dihasilkan minimum mencapai 945 hpa. karenanya, wilayah nusa tenggara barat ntb dan ntt akan mengalami gangguan cuaca berupa hujan sedang hingga lebat. tak sampai di sana saja, wilayah itu juga akan mengalamigelombang tinggi. baca jugapotensi bibit siklon tropis 96s berubah jadi siklon tropis tinggi, berikut penjelasan bmkg di sisi lain, bmkg juga menemukan bibit siklon 97s yang terbentuk di sekitar laut arafuru. lebih tepatnya, siklon ini terpantau di sebelah barat daya merakue. menunjukkan pergerakan ke arah timur hingga tenggara, angin yang ditimbulkan mencapai 20 knot dan tekanan udara di angka 1006 hpa. siklon 97s ini menyebabkan gelombang tinggi di laut arafuru dan perairan asmat serta hujan sedang hingga lebat di wilayah kepulauan aru sebelah tenggara maluku dan kebupaten merauke papua selatan. berdasarkan pantauan bmkg seperti yang dirilis pada akun instagram resmi, jumat 1842025, baik siklon errol maupun bibit siklon 97s menimbulkan gelombang tinggi. akibatsiklon tropis errol, gelombang setinggi 1,252,5 meter berpotensi terjadi di beberapa wilayah berikut sedangkan bibit siklon tropis 97s menyebabkan gelombang setinggi 1,252,5 meter di wilayahwilayah berikut baca jugaawas cuaca ekstrem usai siklon errol dan bibit siklon 97s muncul di sekitar indonesia, ini penjelasan bmkg tak hanya gelombang tinggi, hujan lebat juga akan melanda beberapa wilayah di indonesia akibat kombinasi siklon errol dan bibit siklon 97s. umumnya, indonesia didominasi cuaca berawan hingga hujan ringan. akan tetapi, dinamika atmosfer telah memicu peningkatan hujan berintensitas sedang hingga lebat."
"nama soeharto kembali diusulkan jadi pahlawan nasional 2025, ini kata sejarawan ugm",tren,https://asset.kompas.com/crops/Hszleg9hW44vW14-4NOqk1jQBX8=/0x0:750x500/230x152/data/photo/2025/04/18/6801f91037022.jpg,https://www.kompas.com/tren/read/2025/04/18/180000765/nama-soeharto-kembali-diusulkan-jadi-pahlawan-nasional-2025-ini-kata,"Alinda Hardiantoro, Irawan Sapto Adhi",2025-04-18 18:00:00,"namasoehartokembali diusulkan sebagai calonpahlawan nasional2025 oleh kementerian sosial kemensos bersama tim peneliti dan pengkaji gelar pusat tp2gp pada maret 2025. menteri sosial saifullah yusuf atau yang kerap disapa gus ipul mengatakan, pengusulan tersebut dilakukan secara berjenjang, mulai dari tingkat daerah hingga ke pemerintah pusat. jadi memenuhi syarat melalui mekanisme. ada tanda tangan bupati, gubernur, itu baru ke kita. jadi memang prosesnya dari bawah, ucapnya, dikutip dari lamankemensos. selain soeharto, ada sembilan nama lainnya yang juga diusulkan dalam daftar calon pahlawan nasional. mereka adalah k.h. abdurrahman wahid jawa timur, sansuri jawa timur, idrus bin salim aljufri sulawesi tengah, teuku abdul hamid azwar aceh, dan k.h. abbas abdul jamil jawa barat. lalu empat nama baru yang diusulkan tahun ini adalah anak agung gede anom mudita bali, deman tende sulawesi barat, prof. dr. midian sirait sumatera utara, dan k.h. yusuf hasim jawa timur. sayangnya usulan nama soeharto menjadi calon pahlawan nasional tahun ini menimbulkan pro dan kontra. presiden ke2 indonesia dianggap memiliki beberapa kebijakan kontroversial selama memimpin negara sepanjang 30 tahun. lantas, apakah soeharto memenuhi syarat sebagai pahlawan nasional indonesia baca jugadaftar 10 tokoh yang diusulkan jadi pahlawan nasional, ada gus dur dan soeharto sejarawan universitas gadjah mada ugm, yogyakarta agus suwignyo menyampaikan, soeharto memang memenuhi kriteria dan persyaratan untuk ditetapkan sebagai pahlawan nasional. hal itu sebagaimana diatur dalam peraturan menteri sosial nomor 15 tahun 2012 tentang pengusulan gelar pahlawan nasional. merujuk aturan tersebut, tokoh yang diajukan menjadi pahlawan nasional harus memenuhi persyaratan umum dan khusus, seperti berkontribusi secara nyata sebagai pemimpin atau pejuang, serta tidak pernah mengkhianati bangsa. soeharto diakui memiliki peran besar ketika memperjuangkan kemerdekaan. sepanjang meniti karier militer, soeharto pernah bergabung dalam serangan umum 1 maret 1949 yang berhasil merebut kota yogyakarta dari cengkraman kolonial, kata dia, dikutip dari lamanugm. agus menambahkan, soeharto juga turut berperan dalam operasi pembebasan irian barat pada 1962 saat masih menjadi panglima komando mandala. peran penting soeharto di bidang militer membuktikan bahwa dirinya memiliki pengaruh kuat dalam kemerdekaan indonesia. meski demikian, agus meminta pemerintah untuk tidak mengabaikan fakta sejarah dan kontroversi soeharto, terutama pada peristiwa 1965. baca jugaprabowo unggah foto bersama presiden ri, dari soeharto hingga jokowi agus mengakui, kontribusi soeharto pada kemerdekaan indonesia memang tidak bermasalah."
"indonesia juara 1 perokok lakilaki paling banyak di dunia, ini kata dokter",tren,https://asset.kompas.com/crops/_nGcf9oCk1bZx0_eQowYTGH6N24=/0x11:1000x678/230x152/data/photo/2023/11/27/656462105072d.jpg,https://www.kompas.com/tren/read/2025/04/18/173000365/indonesia-juara-1-perokok-laki-laki-paling-banyak-di-dunia-ini-kata-dokter,"Fatimah Az Zahra, Resa Eka Ayu Sartika",2025-04-18 17:30:00,"kompas.com rokoktelah lama dikenal sebagai salah satu penyebab utama berbagai penyakit mematikan, mulai dari kanker paruparu, serangan jantung, hingga gangguan pernapasan kronis. peringatan tersebut juga telah dicantumkan pada setiap kemasanrokokdiindonesia, disertai dengan gambar yang menunjukkan akibatnya. namun, hal itu tak mengubah jumlah atau populasi orangorang yang menikmati rokok, terutama bagilakilaki. dikutip dariworld population review2025, persentase lakilakiperokokdi indonesia mencapai 74,5 persen dari keseluruhan populasi lakilaki di indonesia. persentase ini menjadikan indonesia sebagai juara pertama perokok lakilaki terbanyak di dunia. dokter lulusan kobe university, adam prabata mengunggah postingan mengenai hal tersebut dalam akun instagramnya adamprabata. berikut isi dari postingan tersebut. sertifikat penghargaan dengan tidak bangga diberikan kepada indonesia sebagai juara 1 perokok lakilaki di dunia. 74,5 ,tulisnya pada postingan yang diunggah pada sabtu 16042025. juara 1 sih, tapiiii ,tambahnya pada keterangan di caption unggahan tersebut. berikut tanggapan dari adam prabata mengenai prestasi indonesia sebagai perokok lakilaki terbanyak di dunia. baca jugabenarkah penyakit akibat rokok tidak ditanggung bpjs kesehatan mulai 2025 saya sudah tidak kaget saat melihat datanya, ujar adam ketika dihubungi oleh kompas.com pada kamis, 17042025. adam mengatakan bahwa, jika ia tidak salah mengingat, data statistik dari tahun sebelumnya juga menunjukkan hal serupa. dikutip dariworld population review, padatahun 2022 mengenai populasi perokok di indonesia menunjukkan data yang tidak jauh berbeda. populasi lakilaki perokok di indonesia mencapai 73,1 persen. persentase itu juga menempatkan indonesia menjadi populasi lakilaki perokok tertinggi di dunia pada saat itu. lebih lanjut, adam menjelaskan mengenai bahaya merokok. baca jugastudi satu batang rokok bisa perpendek umur harapan hidup hingga 22 menit adam menjelaskan bahwa perokok dapat memiliki risiko kanker paru atau nasofaring yang berat."
ini daftar kereta tambahan yang beroperasi selama libur paskah 2025,tren,https://asset.kompas.com/crops/em-DKty4ujljxLvFL8klwRRTG-s=/0x0:0x0/230x152/data/photo/2025/04/17/68008ed5a737c.jpg,https://www.kompas.com/tren/read/2025/04/18/170000665/ini-daftar-kereta-tambahan-yang-beroperasi-selama-libur-paskah-2025,Intan Maharani,2025-04-18 17:00:00,"sebagian besar masyarakat indonesia tengah menikmatilong weekendyang bertepatan dengan perayaanpaskah 2025. dengan hari libur nasional menempel pada akhir pekan, banyak orang memanfaatkan momen ini untuk bepergian ke luar kota. baca jugadaftar tarsus tiket kereta api dari stasiun semarang poncol, mulai rp 25.000 untuk mengantisipasi membeludaknya animo pemesanan tiketkereta api, ptkereta apiindonesia persero menyediakan layanan kereta tambahan untuk periodelibur paskah2025. seperti diketahui, kereta api masih menjadi moda transportasi andalan masyarakat karena ketepatan waktunya. melalui unggahan resmi di akun instagram mereka,kaimemberikan informasi keretakereta tambahan yang beroperasi dari jumat 1742025 hingga senin 2142025. sehingga, masyarakat tidak perlu khawatir kehabisan kursi apabila belum memesan tiket kereta api jauhjauh hari. ada kereta api tambahan berbagai rute, buat menemani perjalanan libur panjang kalian untuk traveling atau silaturahmi, dengan lebih banyak pilihan dan lebih fleksibel, bunyi keterangan pada unggahan akun instagramkai121pada jumat 1742025. keretakereta tambahan ini beroperasi pada tanggaltanggal tertentu dan menggunakan sarana gerbong berbebdabeda. berikut jadwal lengkap kereta tambahan selamalong weekendapril 2025. baca jugabelum banyak yang tahu, 7 kelompok penumpang ini bisa dapat tiket kereta dari kai adapun sarana kereta tambahan yang disediakan kai antara lain bagi yang ingin memesan tiket kereta, pelanggan bisa melakukan pemesanan melalui aplikasi access by kai, website resmi kai, hingga go show di stasiun keberangkatan."
apa saja yang harus diperhatikan sebelum mengambil kpr,tren,https://asset.kompas.com/crops/4XelTKyAE5ETY7Oo2YQU7i6Orjg=/384x0:5649x3510/230x152/data/photo/2024/05/27/66545550d2167.jpg,https://www.kompas.com/tren/read/2025/04/18/163000265/apa-saja-yang-harus-diperhatikan-sebelum-mengambil-kpr-,"Fatimah Az Zahra, Resa Eka Ayu Sartika",2025-04-18 16:30:00,"kompas.com kepentingan untuk membelirumahmenjadi salah satu topik yang hangat dibicarakan di media sosial. masyarakat indonesia, baik dari generasi z, milenial, sampai generasi x. kepemilikan rumah dianggap sebagai suatu stabilitas sosial, investasi jangka panjang, hingga kebutuhan hidup. dalam proses pembelian properti, kredit pemilikanrumahkpr termasuk salah satu cara yang dapat digunakan oleh masyarakat indonesia untuk membeli rumah. sistemkprmerupakan salah satu alternatif yang dapat digunakan untuk membeli rumah dalam waktu yang relatif cepat. hal itu dikarenakan kpr tidak membutuhkan nominal uang tunai yang banyak. cukup dengan pembayaran di muka ataudown paymentdp, masyarakat indonesia telah dapat memiliki rumah. namun, tidak semua masyarakat memahami sistem kpr serta keuntungan dan kerugian yang bisa didapatkannya seperti yang tertera dalam kutipan berikut. baca jugamengenal apa itu kpr, syarat pengajuan, dan suku bunganya kpr seserem itu kah guys maaf sender 25 dan baru kerja 3 taun, baru mau belajar hal beginian tanyfes gak kpr, nanti rumah gak kebeli... pake kpr, rumah kebeli. tapiii pas ditotal kok jauh lebih mahal dari harga asli rumahnye... namun, tak dapat dipungkiri bagi millenials gen z, kpr adalah solusi satusatunya kalau mau punya rumah kecuali kalau dapet warisan yak. erd kedua kutipan di atas menunjukkan adanya kegelisahan terkait dengan sistem kpr. kutipan pertama menunjukkan kebingungan dalam memahami skema pembiayaan rumah, sementara kutipan kedua menyoroti dilema tingginya total biaya kpr meski dianggap sebagai solusi paling realistis. sebelum mengambil keputusan untuk menggunakan sistem kpr, simak penjelasan mengenai kpr di bawah ini. baca jugapekerja sudah punya rumah atau ambil kpr, masih kena potongan tapera kpr adalah singkatan dari kredit pemilikan rumah, yaitu fasilitas pinjaman dari bank untuk membeli rumah dengan cara mencicil sejumlah uang ke bank selama jangka waktu tertentu. kpr bisa digunakan untuk membeli rumah baru, rumah bekas, ruko, apartemen, atau tanah. direkturcenter of economic and law studiescelios bhima yudhistira menanggapi isu itu dengan menjelaskan mengenai halhal yang harus diperhatikan sebelum mengambil keputusan untuk melakukan kpr rumah. baca jugasimulasi kpr bpjs ketenagakerjaan, syarat, dan cara pengajuannya harus dapat membedakan suku bungafixed ratedenganfloating rate,jelas bhima kepada kompas.com pada rabu 17042025."
